scenario,iteration,fuzzer_type,algorithm,cell_loads,avg_overall_sinr,avg_high_prio_sinr,fairness_index,handover_count_iter,vulnerabilities
High Load,74,AI,baseline,"[0.43333333333333335, 0.3333333333333333, 0.23333333333333334]",22.178936,20.903908,0.23728882246893912,17,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.24']"
High Load,75,AI,baseline,"[0.43333333333333335, 0.23333333333333334, 0.3333333333333333]",23.60033,20.657026,0.31429622599961404,12,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.31']"
High Load,76,AI,baseline,"[0.4, 0.3333333333333333, 0.26666666666666666]",12.462905,14.908085,0.11471909066969466,15,['Unfairness: Jain Index = 0.11']
High Load,77,AI,baseline,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",14.129815,12.272224,0.13580258536048592,11,['Unfairness: Jain Index = 0.14']
High Load,78,AI,baseline,"[0.36666666666666664, 0.36666666666666664, 0.26666666666666666]",11.2198305,2.8147666,0.11081245244277584,9,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.11']"
High Load,79,AI,baseline,"[0.3333333333333333, 0.26666666666666666, 0.4]",6.178951,3.9226835,0.12784289345993025,10,['Unfairness: Jain Index = 0.13']
High Load,80,AI,baseline,"[0.26666666666666666, 0.3333333333333333, 0.4]",18.25107,11.858962,0.19036683067336324,8,['Unfairness: Jain Index = 0.19']
High Load,81,AI,baseline,"[0.26666666666666666, 0.3333333333333333, 0.4]",5.13094,3.0042026,0.07593548345509822,11,['Unfairness: Jain Index = 0.08']
High Load,82,AI,baseline,"[0.3, 0.3333333333333333, 0.36666666666666664]",15.866065,4.9428873,0.19967322596391968,16,['Unfairness: Jain Index = 0.20']
High Load,83,AI,baseline,"[0.43333333333333335, 0.23333333333333334, 0.3333333333333333]",15.219416,13.421031,0.18518476331960249,12,['Unfairness: Jain Index = 0.19']
High Load,84,AI,baseline,"[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]",12.130125,16.579168,0.12203884985936264,15,['Unfairness: Jain Index = 0.12']
High Load,85,AI,baseline,"[0.3333333333333333, 0.23333333333333334, 0.43333333333333335]",19.61241,19.854734,0.1992367342200656,10,['Unfairness: Jain Index = 0.20']
High Load,86,AI,baseline,"[0.36666666666666664, 0.4, 0.23333333333333334]",16.185904,3.3973362,0.16280435377224006,14,['Unfairness: Jain Index = 0.16']
High Load,87,AI,baseline,"[0.3, 0.4666666666666667, 0.23333333333333334]",11.384201,4.633257,0.1287093360223098,11,['Unfairness: Jain Index = 0.13']
High Load,88,AI,baseline,"[0.4, 0.26666666666666666, 0.3333333333333333]",8.307299,15.569713,0.13533092762887727,13,['Unfairness: Jain Index = 0.14']
High Load,89,AI,baseline,"[0.36666666666666664, 0.3333333333333333, 0.3]",13.405901,2.1471288,0.1857961279809173,9,['Unfairness: Jain Index = 0.19']
High Load,90,AI,baseline,"[0.3333333333333333, 0.4, 0.26666666666666666]",15.085954,12.915164,0.18237041487682265,14,['Unfairness: Jain Index = 0.18']
High Load,91,AI,baseline,"[0.3, 0.4, 0.3]",14.450097,16.070583,0.15498313751300818,12,['Unfairness: Jain Index = 0.15']
High Load,92,AI,baseline,"[0.36666666666666664, 0.4, 0.23333333333333334]",17.388458,11.96111,0.19348954234570223,14,['Unfairness: Jain Index = 0.19']
High Load,93,AI,baseline,"[0.26666666666666666, 0.43333333333333335, 0.3]",10.562607,12.121594,0.14467377682712432,12,['Unfairness: Jain Index = 0.14']
High Load,94,AI,baseline,"[0.4, 0.43333333333333335, 0.16666666666666666]",3.2551317,3.6582477,0.04612567109053602,15,['Unfairness: Jain Index = 0.05']
High Load,95,AI,baseline,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",12.033004,10.410258,0.1785200286005124,13,['Unfairness: Jain Index = 0.18']
High Load,96,AI,baseline,"[0.2, 0.4, 0.4]",7.853028,4.102917,0.07660909680476698,16,['Unfairness: Jain Index = 0.08']
High Load,97,AI,baseline,"[0.23333333333333334, 0.4666666666666667, 0.3]",11.300596,3.8177729,0.12983876237491787,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.13']"
High Load,98,AI,baseline,"[0.13333333333333333, 0.5, 0.36666666666666664]",13.55743,3.0546217,0.14211560783627178,17,['Unfairness: Jain Index = 0.14']
High Load,99,AI,baseline,"[0.36666666666666664, 0.36666666666666664, 0.26666666666666666]",7.371254,7.042827,0.09019038689411076,14,['Unfairness: Jain Index = 0.09']
High Load,0,AI,utility,"[0.13333333333333333, 0.43333333333333335, 0.43333333333333335]",10.83903,6.8783784,0.1853633476589994,14,['Unfairness: Jain Index = 0.19']
High Load,1,AI,utility,"[0.36666666666666664, 0.3333333333333333, 0.3]",12.045602,9.75639,0.183320558901908,19,['Unfairness: Jain Index = 0.18']
High Load,2,AI,utility,"[0.3, 0.3333333333333333, 0.36666666666666664]",14.970652,14.293378,0.2679700161308818,16,['Unfairness: Jain Index = 0.27']
High Load,3,AI,utility,"[0.16666666666666666, 0.4, 0.43333333333333335]",16.401033,18.417677,0.23229639090979734,14,['Unfairness: Jain Index = 0.23']
High Load,4,AI,utility,"[0.2, 0.4, 0.4]",20.550375,16.18006,0.34093892444936574,15,['Unfairness: Jain Index = 0.34']
High Load,5,AI,utility,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",26.051615,22.221575,0.37793542497119936,12,['Unfairness: Jain Index = 0.38']
High Load,6,AI,utility,"[0.3333333333333333, 0.36666666666666664, 0.3]",26.409346,21.466661,0.46946187876794204,13,[]
High Load,7,AI,utility,"[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]",20.99503,24.277794,0.3433975151514988,11,['Unfairness: Jain Index = 0.34']
High Load,8,AI,utility,"[0.23333333333333334, 0.4, 0.36666666666666664]",17.65675,12.994403,0.21159739103445052,17,['Unfairness: Jain Index = 0.21']
High Load,9,AI,utility,"[0.3, 0.36666666666666664, 0.3333333333333333]",19.250446,12.719935,0.3020226939817156,11,['Unfairness: Jain Index = 0.30']
High Load,10,AI,utility,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",19.88584,30.268423,0.29768930957588935,16,['Unfairness: Jain Index = 0.30']
High Load,11,AI,utility,"[0.36666666666666664, 0.3, 0.3333333333333333]",26.064247,34.802143,0.35234266653664364,17,['Unfairness: Jain Index = 0.35']
High Load,12,AI,utility,"[0.3, 0.23333333333333334, 0.4666666666666667]",27.49714,30.779215,0.3080360999262971,11,['Unfairness: Jain Index = 0.31']
High Load,13,AI,utility,"[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]",31.888239,34.394962,0.4500536578758314,10,[]
High Load,14,AI,utility,"[0.23333333333333334, 0.3, 0.4666666666666667]",28.997734,35.356647,0.39714195273594316,11,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.40']"
High Load,15,AI,utility,"[0.2, 0.4, 0.4]",30.132421,35.44372,0.3893145390576555,11,['Unfairness: Jain Index = 0.39']
High Load,16,AI,utility,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",25.234638,27.531881,0.2906146054887382,13,['Unfairness: Jain Index = 0.29']
High Load,17,AI,utility,"[0.23333333333333334, 0.36666666666666664, 0.4]",23.193626,26.721014,0.27981099971286444,13,['Unfairness: Jain Index = 0.28']
High Load,18,AI,utility,"[0.36666666666666664, 0.3333333333333333, 0.3]",28.379292,34.795155,0.36430775619461436,14,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.36']"
High Load,19,AI,utility,"[0.16666666666666666, 0.43333333333333335, 0.4]",29.464537,43.04068,0.32244665688336754,13,['Unfairness: Jain Index = 0.32']
High Load,20,AI,utility,"[0.3, 0.2, 0.5]",33.11452,44.62998,0.42524714463296476,11,[]
High Load,21,AI,utility,"[0.23333333333333334, 0.4666666666666667, 0.3]",29.857866,28.19549,0.3644123905006211,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.36']"
High Load,22,AI,utility,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",29.174858,25.105974,0.3079089531719634,14,['Unfairness: Jain Index = 0.31']
High Load,23,AI,utility,"[0.4, 0.36666666666666664, 0.23333333333333334]",21.922453,19.15621,0.2634470814828779,19,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.26']"
High Load,24,AI,utility,"[0.43333333333333335, 0.2, 0.36666666666666664]",27.034935,27.50354,0.2715879183278487,14,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.27']"
High Load,25,AI,utility,"[0.5333333333333333, 0.3, 0.16666666666666666]",20.922874,32.174328,0.20448565355268375,17,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.20']"
High Load,26,AI,utility,"[0.3, 0.26666666666666666, 0.43333333333333335]",32.62066,34.38219,0.32553032197940324,17,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.33']"
High Load,27,AI,utility,"[0.3333333333333333, 0.3, 0.36666666666666664]",34.246567,26.362268,0.40155814112538696,11,['Ping-Pong: 2 UEs']
High Load,28,AI,utility,"[0.23333333333333334, 0.43333333333333335, 0.3333333333333333]",19.562798,11.2311125,0.2053127894482346,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.21']"
High Load,29,AI,utility,"[0.4666666666666667, 0.23333333333333334, 0.3]",22.239023,32.37763,0.31235356472798353,20,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.31']"
High Load,30,AI,utility,"[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]",20.052008,22.283773,0.26061259708803586,18,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.26']"
High Load,31,AI,utility,"[0.3, 0.3333333333333333, 0.36666666666666664]",28.053257,23.514963,0.3564107875065117,14,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.36']"
High Load,32,AI,utility,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",29.718061,36.781124,0.3324708424188212,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.33']"
High Load,33,AI,utility,"[0.3333333333333333, 0.36666666666666664, 0.3]",30.38621,34.705173,0.37528376481812087,14,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.38']"
High Load,34,AI,utility,"[0.3, 0.26666666666666666, 0.43333333333333335]",20.752352,16.027311,0.22441194689406677,15,['Unfairness: Jain Index = 0.22']
High Load,35,AI,utility,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",22.227169,28.244349,0.24593254281830337,17,['Unfairness: Jain Index = 0.25']
High Load,36,AI,utility,"[0.36666666666666664, 0.23333333333333334, 0.4]",19.342365,14.314979,0.18705819595866116,20,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.19']"
High Load,37,AI,utility,"[0.36666666666666664, 0.23333333333333334, 0.4]",17.376465,27.674974,0.21274089636051394,14,['Unfairness: Jain Index = 0.21']
High Load,38,AI,utility,"[0.23333333333333334, 0.36666666666666664, 0.4]",21.041817,12.297334,0.2721485052827075,15,['Unfairness: Jain Index = 0.27']
High Load,39,AI,utility,"[0.36666666666666664, 0.3, 0.3333333333333333]",20.360592,34.672863,0.34692045409747424,13,['Unfairness: Jain Index = 0.35']
High Load,40,AI,utility,"[0.4666666666666667, 0.16666666666666666, 0.36666666666666664]",16.693552,26.852205,0.21224833811475538,17,['Unfairness: Jain Index = 0.21']
High Load,41,AI,utility,"[0.43333333333333335, 0.16666666666666666, 0.4]",24.676733,26.491644,0.26473357725216695,14,['Unfairness: Jain Index = 0.26']
High Load,42,AI,utility,"[0.3, 0.4666666666666667, 0.23333333333333334]",15.362743,12.075009,0.17504545486979828,20,['Unfairness: Jain Index = 0.18']
High Load,43,AI,utility,"[0.3333333333333333, 0.23333333333333334, 0.43333333333333335]",22.947796,4.582297,0.25101524537882564,17,['Unfairness: Jain Index = 0.25']
High Load,44,AI,utility,"[0.3333333333333333, 0.2, 0.4666666666666667]",18.552885,15.382504,0.23405974180924724,16,['Unfairness: Jain Index = 0.23']
High Load,45,AI,utility,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",23.28257,27.671251,0.2785169818105299,16,['Unfairness: Jain Index = 0.28']
High Load,46,AI,utility,"[0.3333333333333333, 0.23333333333333334, 0.43333333333333335]",18.225653,14.893265,0.24684043901870817,14,['Unfairness: Jain Index = 0.25']
High Load,47,AI,utility,"[0.3333333333333333, 0.3, 0.36666666666666664]",15.9543915,17.274164,0.18832659199646734,17,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.19']"
High Load,48,AI,utility,"[0.2, 0.4, 0.4]",17.252893,17.438848,0.25652605887348995,15,['Unfairness: Jain Index = 0.26']
High Load,49,AI,utility,"[0.43333333333333335, 0.36666666666666664, 0.2]",24.612053,31.38206,0.27709014561821005,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.28']"
High Load,50,AI,utility,"[0.26666666666666666, 0.3333333333333333, 0.4]",18.432615,8.135798,0.22268759815695863,15,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.22']"
High Load,51,AI,utility,"[0.43333333333333335, 0.26666666666666666, 0.3]",19.05078,10.318582,0.21486030267618522,18,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.21']"
High Load,52,AI,utility,"[0.26666666666666666, 0.23333333333333334, 0.5]",19.871698,10.971105,0.23245546763002078,18,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.23']"
High Load,53,AI,utility,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",23.138775,12.587174,0.27397916886896395,19,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.27']"
High Load,54,AI,utility,"[0.36666666666666664, 0.3, 0.3333333333333333]",14.83986,19.635122,0.14476952567747134,16,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.14']"
High Load,55,AI,utility,"[0.16666666666666666, 0.4, 0.43333333333333335]",21.179018,9.294875,0.24035833679058807,19,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.24']"
High Load,56,AI,utility,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",27.06522,8.35349,0.2874458641233407,20,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.29']"
High Load,57,AI,utility,"[0.3333333333333333, 0.2, 0.4666666666666667]",21.54539,22.045967,0.3262796010524334,19,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.33']"
High Load,58,AI,utility,"[0.26666666666666666, 0.4, 0.3333333333333333]",24.479074,7.5132155,0.26177043734957667,21,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.26']"
High Load,59,AI,utility,"[0.4, 0.13333333333333333, 0.4666666666666667]",16.52165,9.197065,0.15908782255182025,18,['Unfairness: Jain Index = 0.16']
High Load,60,AI,utility,"[0.36666666666666664, 0.3, 0.3333333333333333]",16.528828,-1.392429,0.2028548397593004,16,"['Ping-Pong: 3 UEs', 'QoS Violation: Avg High Prio SINR = -1.39 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.20']"
High Load,61,AI,utility,"[0.2, 0.26666666666666666, 0.5333333333333333]",14.37615,12.5443945,0.20087749130913546,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.20']"
High Load,62,AI,utility,"[0.3, 0.23333333333333334, 0.4666666666666667]",26.85601,24.778345,0.29218187472201956,10,['Unfairness: Jain Index = 0.29']
High Load,63,AI,utility,"[0.5, 0.2, 0.3]",13.030945,1.4769803,0.146946794281147,15,['Unfairness: Jain Index = 0.15']
High Load,64,AI,utility,"[0.3333333333333333, 0.3, 0.36666666666666664]",17.753767,8.618107,0.1733021051672963,16,['Unfairness: Jain Index = 0.17']
High Load,65,AI,utility,"[0.3, 0.16666666666666666, 0.5333333333333333]",16.670612,13.154883,0.2470301791356107,13,['Unfairness: Jain Index = 0.25']
High Load,66,AI,utility,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",19.284363,17.25815,0.20180478174412894,16,['Unfairness: Jain Index = 0.20']
High Load,67,AI,utility,"[0.36666666666666664, 0.3, 0.3333333333333333]",25.71697,15.709693,0.2393260619508227,17,['Unfairness: Jain Index = 0.24']
High Load,68,AI,utility,"[0.3333333333333333, 0.26666666666666666, 0.4]",16.624548,16.550604,0.18047425981748985,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.18']"
High Load,69,AI,utility,"[0.23333333333333334, 0.4, 0.36666666666666664]",21.782734,16.466202,0.2753935343085163,14,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.28']"
High Load,70,AI,utility,"[0.2, 0.26666666666666666, 0.5333333333333333]",24.305481,5.462957,0.3245674620259263,12,['Unfairness: Jain Index = 0.32']
High Load,71,AI,utility,"[0.4666666666666667, 0.16666666666666666, 0.36666666666666664]",31.008837,37.183407,0.3243293385646933,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.32']"
High Load,72,AI,utility,"[0.23333333333333334, 0.4, 0.36666666666666664]",24.479553,10.283089,0.2893331929087178,19,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.29']"
High Load,73,AI,utility,"[0.3, 0.26666666666666666, 0.43333333333333335]",25.34651,4.0407515,0.29855841237998426,15,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.30']"
High Load,74,AI,utility,"[0.4, 0.26666666666666666, 0.3333333333333333]",21.566568,3.1130943,0.2387981062883544,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.24']"
High Load,75,AI,utility,"[0.4, 0.23333333333333334, 0.36666666666666664]",21.36145,23.62132,0.2943319728108238,13,['Unfairness: Jain Index = 0.29']
High Load,76,AI,utility,"[0.4, 0.3, 0.3]",25.521791,13.218872,0.2753885789150345,15,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.28']"
High Load,77,AI,utility,"[0.3333333333333333, 0.23333333333333334, 0.43333333333333335]",27.98775,25.759773,0.29479316069767464,16,['Unfairness: Jain Index = 0.29']
High Load,78,AI,utility,"[0.4, 0.36666666666666664, 0.23333333333333334]",18.222155,22.774496,0.255707199619499,14,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.26']"
High Load,79,AI,utility,"[0.2, 0.16666666666666666, 0.6333333333333333]",18.67943,10.597024,0.2085841815491414,14,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.21']"
High Load,80,AI,utility,"[0.43333333333333335, 0.36666666666666664, 0.2]",14.573298,0.38228098,0.2069117502864546,17,['Unfairness: Jain Index = 0.21']
High Load,81,AI,utility,"[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]",13.807932,12.256145,0.19436679699484521,15,['Unfairness: Jain Index = 0.19']
High Load,82,AI,utility,"[0.43333333333333335, 0.23333333333333334, 0.3333333333333333]",12.450583,9.088856,0.13857287668995957,20,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.14']"
High Load,83,AI,utility,"[0.3, 0.23333333333333334, 0.4666666666666667]",15.627309,-2.22896,0.19280132273473402,16,"['Ping-Pong: 3 UEs', 'QoS Violation: Avg High Prio SINR = -2.23 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.19']"
High Load,84,AI,utility,"[0.2, 0.5, 0.3]",12.639457,3.7618067,0.15222527492768437,18,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.15']"
High Load,85,AI,utility,"[0.4666666666666667, 0.3, 0.23333333333333334]",17.675032,11.608598,0.22273271460387742,22,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.22']"
High Load,86,AI,utility,"[0.2, 0.2, 0.6]",24.10073,9.903618,0.33953603671405796,20,['Unfairness: Jain Index = 0.34']
High Load,87,AI,utility,"[0.36666666666666664, 0.3333333333333333, 0.3]",18.97988,18.821047,0.20868310147205676,22,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.21']"
High Load,88,AI,utility,"[0.36666666666666664, 0.3333333333333333, 0.3]",13.197289,7.5008216,0.18114529091153053,14,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.18']"
High Load,89,AI,utility,"[0.43333333333333335, 0.23333333333333334, 0.3333333333333333]",15.043095,28.285326,0.17779991096104372,12,['Unfairness: Jain Index = 0.18']
High Load,90,AI,utility,"[0.3, 0.2, 0.5]",25.709059,27.259155,0.27838699079923684,17,['Unfairness: Jain Index = 0.28']
High Load,91,AI,utility,"[0.36666666666666664, 0.23333333333333334, 0.4]",17.109728,16.900942,0.16120517067582843,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.16']"
High Load,92,AI,utility,"[0.3, 0.43333333333333335, 0.26666666666666666]",15.230885,14.685249,0.17925007223377024,23,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.18']"
High Load,93,AI,utility,"[0.16666666666666666, 0.2, 0.6333333333333333]",7.8598123,2.5981262,0.15007800204628266,19,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.15']"
High Load,94,AI,utility,"[0.3333333333333333, 0.43333333333333335, 0.23333333333333334]",17.074179,16.909142,0.21467181456047604,19,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.21']"
High Load,95,AI,utility,"[0.3333333333333333, 0.2, 0.4666666666666667]",13.527648,2.5335722,0.2160910182218346,20,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.22']"
High Load,96,AI,utility,"[0.23333333333333334, 0.43333333333333335, 0.3333333333333333]",7.5589724,3.8839738,0.15045560011202935,18,"['Ping-Pong: 6 UEs', 'Unfairness: Jain Index = 0.15']"
